Size,100,500,1000,2500,5000,7500,10000,25000,50000,75000,100000,250000,375000,500000,625000,750000,875000,1000000
0,3841,21581,45677,131235,304516,466902,846919,2002895,4157768,6560096,9417033,28879478,41604497,58997768,74253768,95703329,121641228,161133891
1,4190,20883,45608,129000,305146,444063,845871,2069734,4116909,7204888,9422620,28978586,41939186,56991731,75072121,108006495,120279984,172358330
2,4261,21162,45677,128372,289151,448533,693822,1799161,4095048,7176462,9283073,26954180,41032620,56082721,72308006,110012742,128414486,189254040
3,3423,21372,45887,127883,292922,619649,618253,1838064,4060336,7079729,9411585,28351952,40609789,56032085,73020756,100203887,125868771,208585324
4,3352,21023,45538,145065,284401,464527,612804,1831220,4231243,6722411,9863051,28989831,40602666,59830509,74297909,96799798,111509488,259868708
5,3841,20045,45887,127185,279583,465365,614411,2188468,3939787,6793372,9229155,26822106,40339706,58674045,73805724,95730708,123674436,139739996
6,3282,20953,45677,130747,280420,553089,715963,2024336,4001389,6703763,9412074,28019568,40477227,57806313,75761894,89554540,111931481,132050115
7,3772,20883,45817,128092,291736,511741,728395,1787079,4457325,6847151,11486977,26698832,41515656,57032240,76417093,89789772,115431117,137740454
8,3841,20952,46026,315133,281887,456006,713518,1787218,4058521,6725834,10211150,26334251,42049957,57444315,81320367,108921092,116276709,128439988
9,4191,21023,45817,127883,280491,568454,720014,1867957,4051396,6769136,9110281,28189008,40678027,57556274,75831527,100964760,114223737,129346344
10,3911,20604,46585,283494,388329,549806,804594,1811035,3979039,6811600,9037644,26514586,42005537,58138138,76442166,111928403,122179790,126494854
11,3772,19906,46167,128931,292504,454610,686000,2014488,3941673,6795117,10196414,27817512,42574619,56837796,75318739,139509219,123173590,151420583
12,4330,21023,45818,128582,286147,451327,635783,1945972,4141425,6902397,9363952,26601891,44743531,57843539,73459022,102560120,116376026,137139524
13,3841,21093,57760,141223,283354,676780,650101,2004500,3926307,6747275,9955663,26404584,40396908,56155568,73725963,101793660,166638996,138534224
14,3772,20883,45957,125928,291526,458730,617693,2076719,3951590,8414922,9088280,27524938,41350757,56883474,74413709,91952608,188408577,132392209
15,3353,21232,46026,127673,281957,456007,940230,1771923,3975617,6970006,9135774,26167884,40596100,57912823,73186564,93423088,156627457,130977743
16,3283,21372,197657,127534,279373,563565,639136,1953934,4022342,7122194,9301372,27999663,41770166,56916230,76211614,103105107,154755728,131056526
17,3841,20533,47563,127953,281468,499309,641649,1819556,4378123,6821099,9098618,26563826,43638402,55685313,74132661,89638981,131200604,129755626
18,3842,20604,47563,127673,281817,451327,761011,1751598,4057682,9286007,9346211,26822106,43712296,57816441,73414044,92573026,122942829,160719862
19,3702,20813,47144,135496,281958,456007,792372,1844490,4031910,7448502,9135983,27333009,40497273,55856220,74838915,92812658,132422652,128763713
20,4261,20464,46097,130537,281957,448254,684743,1983967,4429528,7373419,10106316,26104328,41811233,56589923,73690134,92133642,123498571,128983580
21,4191,20255,54268,126417,319393,440991,618182,2061842,4057752,7513246,10489825,28266534,42242585,63510689,75113609,100984247,130952033,139605410
22,3772,20883,46306,128651,387979,447486,633408,1795809,4822745,7782492,10702917,31441118,40898312,56602634,73676375,93921699,118859933,127793031
23,4330,21023,45817,138150,280980,480242,617414,1813200,4557899,7141680,10227354,27667629,40299616,55861248,74465743,92014490,117413549,139163931
24,2863,20395,46656,128023,285239,462362,626634,1892542,4156930,6825081,9230900,62627379,41245712,56422928,73438140,95294328,133408909,127747703
25,2794,20534,45887,128163,277836,459219,632710,1973979,3965978,6757473,9203732,28093603,40326716,55854963,77320585,94473949,110574429,139850421
26,4330,20185,46166,129210,281887,448114,644025,1792597,4348021,6908055,9344465,26291018,40564881,56229602,90794812,95684542,119171993,146402277
27,3771,20464,45468,127883,281957,449441,738802,2106891,3960251,6826618,9569989,26920446,42049887,56585662,86772681,91905604,116102172,157183420
28,4261,20743,45608,131585,282865,529482,773514,2022381,4019338,6838281,10571821,26612926,41312273,57014709,76779789,89459902,109296786,143157849
29,3842,20464,45119,154283,280141,515024,813674,2126307,4697307,6781568,12909753,25814547,40739139,56111148,75825521,92422932,112050985,147648350
30,3842,19626,46307,128302,281259,480451,705138,2030971,3936435,7102637,12546149,25683452,41501479,56477196,74125328,90234675,146880275,144674215
31,3911,20045,51125,127324,281188,665746,730490,1800768,3962765,6720246,9724203,26753729,41963561,58739139,76205748,92294422,141398488,143884498
32,3772,19906,55595,141922,277347,525570,725811,1778628,4737187,7042014,10430249,28471315,41702557,55839458,81536882,90159802,122073910,140615973
33,3771,20534,55246,157496,280071,445390,693054,1944995,3981833,6791206,9263727,25855406,40546372,55851680,73840087,120875742,118447928,139193336
34,2863,20185,45189,127534,332035,694521,626494,1819207,4452157,6780940,10304810,25599431,41721484,57913663,73997375,98345360,128400939,130639145
35,3911,20464,45677,127255,280979,553019,666304,1777370,4795226,6670867,9248990,25701961,41766603,56213957,73220019,100493739,122940595,141515066
36,3842,19556,46236,126905,291735,470324,760663,1826540,3907310,6873482,9293760,26749888,41639837,56243152,73145496,95234473,132896261,142667130
37,3772,20394,45818,128581,293831,461734,635364,1772342,3978130,6658156,9655896,25478462,40374418,57430137,73215549,94165731,109891921,149951013
38,3841,20045,46166,127952,493442,455866,624329,2029853,4562929,6993333,9483175,26700998,41027453,59163227,74357626,96200336,113240835,157509729
39,3911,21372,45259,144645,283424,451607,641929,1873964,4614472,6735681,9349285,25862321,42009658,60504917,74697344,97930283,116837552,144958128
40,3702,20604,44979,127814,279164,451676,623910,2073995,4061244,6778914,9350053,26782784,41394479,57013662,76800604,94450832,115986792,168921976
41,3772,20884,53430,130258,335248,624329,667491,1775834,4378612,6797702,9922209,26605662,41795798,60762847,80492377,95923197,114220736,152279727
42,3771,21372,58249,127185,289360,456355,722668,2027061,4149806,6860142,10272822,26079742,40676350,56715921,79341151,91328420,122262767,130838059
43,4261,20604,45887,128582,422970,440780,722179,1979078,4596244,7541183,9273924,25881737,40577802,57509410,76802769,93363303,125951677,156273504
44,2864,19626,46236,161128,291526,446159,712820,1872497,4586884,6680086,11122604,26777756,41860543,56810977,79300921,93122902,129800599,128294158
45,3352,20674,55874,129559,277976,446717,863751,1790571,3982740,6654384,9239072,27378198,40985686,56862940,85334189,93247922,110829707,132868891
46,3353,20464,46306,135077,478286,445391,859910,1826331,3979667,6670518,9353965,26276980,40864857,57021834,79365666,90553230,121875137,137743322
47,3842,20534,45398,128581,370169,829668,786574,1815086,4093861,6593341,9135006,26173123,40310093,56239520,82081660,94389720,109431027,140516169
48,3282,20534,45887,128651,335457,577254,849923,1883113,3963464,6988723,10237761,27592617,41009084,56857493,79993557,94303184,141869722,126621832
49,3772,20325,46236,126905,279931,522637,733982,2033136,3961299,6558559,9437427,28376886,41192213,56189163,76972488,94530313,112454471,135935778
50,3912,19556,46376,129769,280979,461734,690331,1984455,3955641,6883888,10524118,26409194,40883715,56176032,80233119,88826076,117778063,144387930
51,3702,23188,56293,128860,290339,460756,646120,1889260,3926377,7577432,10663246,29727934,41238170,57093074,77177408,93321467,115982323,148190126
52,4330,22350,46237,128232,292433,451327,634316,2095296,4615380,6616459,10512245,26051246,40526397,56163321,83930411,98899008,118637064,143013484
53,3771,21023,45887,130677,282376,537933,630544,2112548,4495180,6763758,9428697,25674163,41157990,56235958,75197213,92715228,117555193,141333964
54,3772,20603,45537,141852,283424,568035,730141,1945204,4019967,6875088,10489545,26113058,40825466,55883808,76578991,90772049,115385652,159972892
55,3841,19975,45468,126556,285310,601280,668399,1961617,4011586,7806797,9743480,26420228,41981581,57005071,83076647,97074773,111587577,163358963
56,3283,20953,45188,132214,288173,608265,728675,1938708,3953476,8384261,10513920,25941733,41386726,57728648,76799068,89463047,128892918,139919918
57,3841,20464,45607,134587,280560,534860,635364,2100745,3966677,6601513,9615178,26793959,40504746,55847979,74497942,90251437,121292784,134365842
58,3771,20534,45747,128233,421573,494420,678667,2103469,4091766,6626656,10402172,25569887,41061187,57982109,76312190,90508321,123713900,129425899
59,3842,21023,45328,128442,333642,460057,678876,2361540,4102173,6664092,9572574,26090149,40526188,55863344,88020920,92394577,121732588,127078119
60,3911,20883,45817,126905,289570,449301,657294,1998145,3992309,6592363,10462028,27455375,40535337,57081620,74599634,89171522,114801414,139921873
61,4191,20534,54478,126696,289151,496585,658762,1888212,4065016,6667375,9917390,26868692,42131813,56945635,73856572,96832767,114806234,144925654
62,3772,19905,45398,129699,278814,442527,733633,1923832,4208823,6624840,9489530,26619072,41734755,56109752,75301140,107106009,113062108,145509962
63,3772,20883,45189,128302,282097,452794,783502,1881157,3997268,6682251,9939321,26050618,40507400,56129518,72247803,103195905,121338951,136241833
64,3352,21023,45258,128371,283773,452794,769253,1946321,3955152,8040353,10403289,27667279,42023976,57623534,76250868,95869140,120518224,138737263
65,3422,20604,45189,127115,281538,564683,845661,1978170,4519486,6636435,9404671,26078136,42864120,55602690,80755477,102992522,112778963,153727161
66,4330,20395,45468,127744,287614,459359,799635,1831080,3945933,7189104,10365574,26399345,42129579,56046334,74839267,101572888,119404294,126144315
67,3772,19975,45188,128302,279653,473886,655199,1880738,4425756,6640206,9659808,26177244,40983871,56313066,72030381,97668092,122188525,154055005
68,3841,20673,45677,128372,280769,484502,799077,2126517,4022760,6985650,10482421,26848996,42101502,56289248,74510793,94696401,115964165,155340471
69,4260,20603,44491,127045,282795,480662,637320,2146911,4128783,6761523,9505245,25423845,41436384,57022742,71597073,95688665,126884506,139962803
70,3842,20813,45328,144017,434006,447066,618671,1982291,4049091,6693915,10416839,25729479,41304172,57159425,75138405,91181680,120106847,142210498
71,3771,21372,54338,129908,288872,561121,617624,1900784,4497555,6859374,11057301,27632427,43291421,56339397,74028456,95162955,125569428,145528053
72,2794,21023,44979,130677,295856,456705,708070,2079582,4254151,6789880,9593248,25849190,41304660,56495636,75379713,104653883,134582070,134189210
73,3842,22490,45747,129769,327635,487506,728814,1873126,3951870,6825151,9288871,25492640,54280765,55658914,74608994,100605210,121543173,152015374
74,3352,20883,45258,132214,282446,441200,730770,2171705,3945165,6935503,10528867,25616542,41579005,56632179,78892898,101684288,128053333,126274434
75,3842,21023,45259,129839,283075,501195,730839,2178061,4027370,7066529,9328541,26043913,41997017,56864268,73911259,96398901,125153511,151180328
76,3353,20673,45817,127603,287684,443853,624259,2045359,4068438,6807829,9433725,26004102,41401324,57596435,74303778,93844664,126009511,126902605
77,3841,20394,45468,129629,284332,451396,640392,2097672,4055238,6710049,9497701,26641632,41127049,57681853,72955175,111784739,122300345,149884107
78,3841,20394,46167,128232,286637,512649,756402,2055836,4108179,6986488,9585494,25839621,40980099,59171051,74690710,98355909,121754729,126593618
79,3772,20883,45398,143598,284122,554835,750955,2356231,4392860,8307923,9240958,25772642,41231954,56434383,75316226,103329935,128011148,133191500
80,3912,20604,49240,127883,286217,514256,642418,2115830,4003484,8079186,9564402,25563043,40833568,57901370,75195537,102953271,122544587,126077337
81,3841,19556,47144,127883,295437,546174,707792,2204741,3984626,6823404,9856766,26167535,42766828,61255452,74296794,101792895,130427305,129900346
82,3702,20395,46236,126346,448743,615179,628449,2119742,4082337,6736310,9462850,26180736,41406562,56663469,74725213,90730913,118339325,142718330
83,3841,22210,47563,126347,356340,654780,622443,2140695,4059638,6687769,10278829,25731994,40758347,58675583,74647966,91390722,118388774,130678611
84,3352,20115,47493,126975,311641,464388,664838,2056883,3955921,7840881,12360366,25685199,40968784,56924474,84850597,94647093,119311822,133009349
85,4191,20953,46795,374429,285310,470254,680831,2339119,4012563,6736030,9439382,26402698,42080130,56379557,75953755,97627304,127327104,137358628
86,3841,19836,45608,126906,287405,462921,631592,2141393,4161678,7707759,9421433,26026592,40805840,65741414,75865752,89240388,125325605,125738597
87,3283,21023,45678,128093,290617,446159,653454,2038724,4554826,6852669,9275671,26635415,41694455,69610729,84421410,89206794,118613810,138670494
88,4260,20604,45817,128092,295367,445181,625935,1890866,3939089,6957992,9701714,26548251,41878563,62621866,76849704,90421997,120192826,137295421
89,4330,20464,45258,250039,282726,562098,619160,2067988,4126338,6869640,9297391,25919802,40368343,62060885,72878837,90543384,125695636,126463571
90,3841,20255,46236,128442,283424,449651,843776,2054788,4034145,6755936,9332663,25694278,41900005,56530068,88975259,89967038,117748381,126290778
91,4330,19975,45258,129210,282377,461525,624468,1963293,3936434,6937738,9481777,26470865,41178175,56783530,77752358,92618566,154836613,134551000
92,3772,20534,44839,126905,290059,442876,621186,2307691,4364364,6789531,9544707,26414082,42048911,56594115,77589065,94931076,122054288,126898555
93,4191,19975,45747,128372,286287,442806,748999,2114504,4099658,6787784,9262121,25482443,40578012,57237231,76162028,94786501,127781504,132763362
94,3353,20394,44700,128442,454889,449302,777914,1958544,4087296,6787993,9375826,25938450,40742702,55795038,74959188,95029485,120171175,138018299
95,3772,19695,45328,128162,329799,495887,697385,1889679,4510615,6608567,11248463,25771735,41335532,66721454,72761430,108003217,186924069,138102809
96,4260,20674,45817,236000,288103,452514,728604,2074064,4208264,6704392,9613293,25609418,41878004,56314952,101846880,102718738,147457116,139208289
97,3841,19905,45189,169789,287685,561400,828690,2322078,4062851,6658365,9380644,26082537,40382940,55580690,74613744,95989411,232925276,131735689
98,4260,19975,46586,176005,282725,539399,644374,2130707,4484564,6735612,9471301,25699725,41222664,56193285,76515924,99141786,199305531,133671046
99,3841,20883,45887,166017,281607,549946,621395,2549977,4218392,6879558,9510483,25849819,40628089,55857619,75293667,104507982,155086933,140684705
